Year,Date,GPS.E..Start.,GPS.N..Start.,GPS.E..End.,GPS.N..End.,Channel.Width..m.,Point.Spacing..Paces.,Site,Transect,Point,Top,Second,Third,Fourth,Fifth,Sixth,Surface,Height,Top.1,Second.1,Third.1,Fourth.1,Fifth.1,Sixth.1,TOTAL,FAC.cvr,FAC.comp,FACW.cvr,FACW.comp,FACU.cvr,FACU.comp,OBL.cvr,OBL.comp,UPL.cvr,UPL.comp,NONE.cvr,NONE.comp,LITTER.cvr,LITTER.comp,GRASS.OR.GRASSLIKE.cvr,GRASS OR GRASSLIKE.comp,FORB.cvr,FORB.comp,WOODY.cvr,WOODY.comp
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,26,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,27,CIVU,POPR,EUOC4,HL,,,S,L,FACU,FAC,FACW,LITTER, , ,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,28,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,29,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,30,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,31,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,32,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,33,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,34,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,35,POPR,ARAN7,HL,,,,S,L,FAC,NONE,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,36,POPR,ARAN7,HL,,,,S,L,FAC,NONE,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,37,POPR,ARAN7,HL,,,,S,L,FAC,NONE,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,38,POPR,TAOF,HL,,,,S,L,FAC,FACU,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,39,,HL,,,,,S,L, ,LITTER, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,40,JUBA,POGR9,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,41,POPR,MELU,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,42,POPR,,,,,,S,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,712987,4810735,712976,4810762,1.5,0.5,Long Gulch Three,2,43,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,1,POPR,CADO2,EUOC4,HL,,,S,L,FAC,FAC,FACW,LITTER, , ,3,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,2,CADO2,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,3,ACMI2,HL,,,,,S,L,FACU,LITTER, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,4,CADO2,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,5,CADO2,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,6,CADO2,POGR9,EUOC4,HL,,,S,L,FAC,FAC,FACW,LITTER, , ,3,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,7,CADO2,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,8,CADO2,POGR9,ASAG2,HL,,,S,L,FAC,FAC,FAC,LITTER, , ,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,9,CADO2,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,10,POPR,TAOF,POGR9,HL,,,S,L,FAC,FACU,FAC,LITTER, , ,3,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,11,POGR9,POPR,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,12,CADO2,POGR9,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,13,CADO2,EQUIS,POGR9,HL,,,S,L,FAC,NONE,FAC,LITTER, , ,3,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,14,CANE2,TAOF,HL,,,,S,L,OBL,FACU,LITTER, , , ,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,15,JUBA,ACMI2,EUOC4,HL,,,S,L,FACW,FACU,FACW,LITTER, , ,3,0,0,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,16,SABO2,JUBA,EUOC4,HL,,,S,M,FACW,FACW,FACW,LITTER, , ,3,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,17,SABO2,EUOC4,JUBA,HL,,,S,M,FACW,FACW,FACW,LITTER, , ,3,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,18,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,19,SABO2,WL,,,,,S,M,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,20,SABO2,AQFO,HL,,,,S,M,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,21,SABO2,ALPR3,VIMA2,ACMI2,EUOC4,HL,S,M,FACW,FACW,OBL,FACU,FACW,LITTER,5,0,0,1,3,1,1,1,1,0,0,0,0,1,1,1,1,1,3,1,1
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,22,TAOF,ALPR3,HL,,,,S,L,FACU,FACW,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,23,ALPR3,TAOF,HL,,,,S,L,FACW,FACU,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,24,POPR,TAOF,EUOC4,HL,,,S,L,FAC,FACU,FACW,LITTER, , ,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,25,CADO2,ACMI2,TAOF,HL,,,S,L,FAC,FACU,FACU,LITTER, , ,3,1,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,26,IRMI,ARAN7,TAOF,HL,,,S,L,FACW,NONE,FACU,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,3,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,27,POPR,ARAN7,ACMI2,HL,,,S,L,FAC,NONE,FACU,LITTER, , ,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,28,JUBA,ARAN7,HL,,,,S,L,FACW,NONE,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,29,JUBA,ARAN7,POGR9,HL,,,S,L,FACW,NONE,FAC,LITTER, , ,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,30,JUBA,VIMA2,ARAN7,HL,,,S,L,FACW,OBL,NONE,LITTER, , ,3,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,31,POPR,ARAN7,POGR9,HL,,,S,L,FAC,NONE,FAC,LITTER, , ,3,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,32,POPR,POGR9,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,33,POPR,POGR9,VIMA2,EUOC4,HL,,S,L,FAC,FAC,OBL,FACW,LITTER, ,4,1,2,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,3,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,34,POGR9,CIVU,JUBA,HL,,,S,L,FAC,FACU,FACW,LITTER, , ,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,35,POGR9,TAOF,VIMA2,MELU,HL,,S,L,FAC,FACU,OBL,FAC,LITTER, ,4,1,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,4,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,36,POPR,MELU,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,37,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,38,POPR,LASE,MELU,EQUIS,HL,,S,L,FAC,FACU,FAC,NONE,LITTER, ,4,1,2,0,0,1,1,0,0,0,0,1,1,1,1,1,2,1,2,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,39,POPR,MELU,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,40,POPR,LASE,HL,,,,S,L,FAC,FACU,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712981,4810737,712972,4810762,1,1,Long Gulch Three,3,41,POPR,WL,HL,,,,S,L,FAC,LITTER,LITTER, , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,1,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,2,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,3,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,4,POPR,TAOF,HL,,,,S,L,FAC,FACU,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,5,,,,,,,S,L, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,6,TAOF,POPR,HL,,,,S,L,FACU,FAC,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,7,POGR9,EUOC4,POPR,HL,,,S,L,FAC,FACW,FAC,LITTER, , ,3,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,8,EQUIS,POPR,HL,,,,S,L,NONE,FAC,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,9,POPR,EUOC4,TAOF,POGR9,HL,,S,L,FAC,FACW,FACU,FAC,LITTER, ,4,1,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,10,CADO2,POPR,POGR9,HL,,,S,L,FAC,FAC,FAC,LITTER, , ,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,11,POGR9,POPR,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,12,POGR9,POPR,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,13,,HL,,,,,S,L, ,LITTER, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,14,EUOC4,POPR,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,15,JUBA,POGR9,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,16,JUBA,POPR,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,17,JUBA,EQUIS,TAOF,HL,,,S,L,FACW,NONE,FACU,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,18,JUBA,EUOC4,HF,,,,S,L,FACW,FACW, , , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,19,JUBA,TAOF,EUOC4,HL,,,S,L,FACW,FACU,FACW,LITTER, , ,3,0,0,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,20,JUBA,VIMA2,HL,,,,S,L,FACW,OBL,LITTER, , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,21,JUBA,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,22,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,23,IRMI,POPR,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,24,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,25,POPR,TAOF,HL,,,,S,L,FAC,FACU,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,26,POPR,JUBA,POGR9,HL,,,S,L,FAC,FACW,FAC,LITTER, , ,3,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,27,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,28,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,29,EQUIS,POPR,POGR9,HL,,,S,L,NONE,FAC,FAC,LITTER, , ,3,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,30,POPR,EQUIS,POGR9,HL,,,S,L,FAC,NONE,FAC,LITTER, , ,3,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,31,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,32,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,33,BRIN2,HL,,,,,S,L,FACU,LITTER, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,34,EUOC4,POPR,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,35,EUOC4,EQUIS,HL,,,,S,L,FACW,NONE,LITTER, , , ,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,36,TAOF,POPR,HL,,,,S,L,FACU,FAC,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,37,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,38,POPR,EQUIS,HL,,,,S,L,FAC,NONE,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,39,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,40,POPR,EQUIS,CADO2,HL,,,S,L,FAC,NONE,FAC,LITTER, , ,3,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0
2021,6/24/2021,712975,4810736,712968,4810760,1.5,0.5,Long Gulch Three,4,41,BRIN2,HL,,,,,S,L,FACU,LITTER, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,1,GLST,POGR9,EUOC4,,,,S,L,OBL,FAC,FACW, , , ,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,2,CADO2,,,,,,S,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,3,POGR9,,,,,,S,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,4,BRIN2,POGR9,HL,,,,S,L,FACU,FAC,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,5,ACMI2,EQUIS,POPR,HL,,,S,L,FACU,NONE,FAC,LITTER, , ,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,6,POGR9,POPR,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,7,POPR,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,8,POGR9,EUOC4,,,,,S,L,FAC,FACW, , , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,9,POPR,EUOC4,ACMI2,,,,S,L,FAC,FACW,FACU, , , ,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,10,POGR9,EQUIS,,,,,S,L,FAC,NONE, , , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,11,CADO2,EUOC4,,,,,S,L,FAC,FACW, , , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,712970,4810734,712963,4810758,1,1,Long Gulch Three,5,12,CADO2,EUOC4,POGR9,HL,,,S,L,FAC,FACW,FAC,LITTER, , ,3,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0
